run,prompt_file,prompt_id,dataset,judge_model,language,dimension,protocol,protocol_name,system_chars,user_chars,messages
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_122828_JDExploreAcademy__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1082,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_109011_comet_bestmbr__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,1106,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_109011_comet_bestmbr__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1207,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_108912_comet_bestmbr__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,1301,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_108912_comet_bestmbr__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1463,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_109336_Lan-Bridge__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,1169,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_109336_Lan-Bridge__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1284,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_125262_M2M100_1.2B-B4__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,978,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_125262_M2M100_1.2B-B4__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,997,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_116072_AISP-SJTU__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,1009,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_116072_AISP-SJTU__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1089,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_112726_Online-A__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,999,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_112726_Online-A__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1099,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_126323_Online-Y__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,899,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_126323_Online-Y__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,948,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_129699_comet_bestmbr__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,898,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_129699_comet_bestmbr__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,944,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_124942_M2M100_1.2B-B4__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,1205,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_124942_M2M100_1.2B-B4__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1347,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_119046_Online-Y__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,969,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_119046_Online-Y__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1035,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_123542_AISP-SJTU__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,1103,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_123542_AISP-SJTU__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1206,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_116135_comet_bestmbr__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,1115,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_116135_comet_bestmbr__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1134,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_129834_comet_bestmbr__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,866,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_129834_comet_bestmbr__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,902,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_126818_Online-W__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,977,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_126818_Online-W__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1052,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_102888_bleurt_bestmbr__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,1632,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_102888_bleurt_bestmbr__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1907,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_122765_Online-G__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,955,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_122765_Online-G__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,974,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_114809_Online-G__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,943,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_114809_Online-G__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,991,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_103765_Online-Y__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,1162,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_103765_Online-Y__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1296,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_112042_HuaweiTSC__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,1101,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_112042_HuaweiTSC__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1206,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_118513_bleu_bestmbr__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,1346,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_118513_bleu_bestmbr__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1525,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_108304_AISP-SJTU__P0_direct_english__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P0_direct_english,Direct English rubric,72,1152,2
wmt reference n30,data/prompts/wmt_mqm_n30_prompts.jsonl,wmtmqm_2022_zh-en_108304_AISP-SJTU__P2_explicit_pivot__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,zh-en,translation_quality,P2_explicit_pivot,Explicit English pivot,72,1300,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_085162_Online-A__P0_direct_english__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P0_direct_english,Direct English rubric,72,987,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_085162_Online-A__P1_target_rubric__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P1_target_rubric,Target-language rubric,105,1050,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_085162_Online-A__P2_explicit_pivot__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,Explicit English pivot,72,1014,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_085162_Online-A__P3_bilingual__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P3_bilingual,Bilingual rubric,72,1372,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_084419_OpenNMT__P0_direct_english__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P0_direct_english,Direct English rubric,72,1255,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_084419_OpenNMT__P1_target_rubric__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P1_target_rubric,Target-language rubric,105,1318,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_084419_OpenNMT__P2_explicit_pivot__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,Explicit English pivot,72,1282,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_084419_OpenNMT__P3_bilingual__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P3_bilingual,Bilingual rubric,72,1640,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_087486_bleurt_bestmbr__P0_direct_english__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P0_direct_english,Direct English rubric,72,952,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_087486_bleurt_bestmbr__P1_target_rubric__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P1_target_rubric,Target-language rubric,105,1015,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_087486_bleurt_bestmbr__P2_explicit_pivot__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,Explicit English pivot,72,979,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_087486_bleurt_bestmbr__P3_bilingual__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P3_bilingual,Bilingual rubric,72,1337,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_102166_M2M100_1.2B-B4__P0_direct_english__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P0_direct_english,Direct English rubric,72,938,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_102166_M2M100_1.2B-B4__P1_target_rubric__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P1_target_rubric,Target-language rubric,105,1001,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_102166_M2M100_1.2B-B4__P2_explicit_pivot__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,Explicit English pivot,72,965,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_102166_M2M100_1.2B-B4__P3_bilingual__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P3_bilingual,Bilingual rubric,72,1323,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_096429_PROMT__P0_direct_english__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P0_direct_english,Direct English rubric,72,1088,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_096429_PROMT__P1_target_rubric__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P1_target_rubric,Target-language rubric,105,1151,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_096429_PROMT__P2_explicit_pivot__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,Explicit English pivot,72,1115,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_096429_PROMT__P3_bilingual__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P3_bilingual,Bilingual rubric,72,1473,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_095105_JDExploreAcademy__P0_direct_english__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P0_direct_english,Direct English rubric,72,998,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_095105_JDExploreAcademy__P1_target_rubric__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P1_target_rubric,Target-language rubric,105,1061,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_095105_JDExploreAcademy__P2_explicit_pivot__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,Explicit English pivot,72,1025,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_095105_JDExploreAcademy__P3_bilingual__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P3_bilingual,Bilingual rubric,72,1383,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_092253_M2M100_1.2B-B4__P0_direct_english__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P0_direct_english,Direct English rubric,72,1180,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_092253_M2M100_1.2B-B4__P1_target_rubric__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P1_target_rubric,Target-language rubric,105,1243,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_092253_M2M100_1.2B-B4__P2_explicit_pivot__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,Explicit English pivot,72,1207,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_092253_M2M100_1.2B-B4__P3_bilingual__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P3_bilingual,Bilingual rubric,72,1565,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_087650_PROMT__P0_direct_english__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P0_direct_english,Direct English rubric,72,971,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_087650_PROMT__P1_target_rubric__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P1_target_rubric,Target-language rubric,105,1034,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_087650_PROMT__P2_explicit_pivot__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,Explicit English pivot,72,998,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_087650_PROMT__P3_bilingual__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P3_bilingual,Bilingual rubric,72,1356,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_084959_Online-A__P0_direct_english__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P0_direct_english,Direct English rubric,72,1195,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_084959_Online-A__P1_target_rubric__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P1_target_rubric,Target-language rubric,105,1258,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_084959_Online-A__P2_explicit_pivot__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,Explicit English pivot,72,1222,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_084959_Online-A__P3_bilingual__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P3_bilingual,Bilingual rubric,72,1580,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_098942_Online-A__P0_direct_english__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P0_direct_english,Direct English rubric,72,927,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_098942_Online-A__P1_target_rubric__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P1_target_rubric,Target-language rubric,105,990,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_098942_Online-A__P2_explicit_pivot__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,Explicit English pivot,72,954,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_098942_Online-A__P3_bilingual__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P3_bilingual,Bilingual rubric,72,1312,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_094985_JDExploreAcademy__P0_direct_english__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P0_direct_english,Direct English rubric,72,1005,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_094985_JDExploreAcademy__P1_target_rubric__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P1_target_rubric,Target-language rubric,105,1068,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_094985_JDExploreAcademy__P2_explicit_pivot__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,Explicit English pivot,72,1032,2
wmt ref-free n30,data/prompts/wmt_mqm_ref_free_n30_prompts.jsonl,wmtmqm_2022_en-de_094985_JDExploreAcademy__P3_bilingual__ref_free__gpt-4o-mini,wmt_mqm_human_evaluation,gpt-4o-mini,en-de,translation_quality_ref_free,P3_bilingual,Bilingual rubric,72,1390,2
